Plot_ID,Median,Mode
18-OBR-YTBW-B5I-5809,70,48
18-OBR-YTBW-B5I-5810,70,49
18-OBR-YTBW-B5I-5811,78,50
18-OBR-YTBW-B5I-5812,70,57
18-OBR-YTBW-B5I-5813,73,65
18-OBR-YTBW-B5I-5814,76,59
18-OBR-YTBW-B5I-5815,79,64
18-OBR-YTBW-B5I-5816,78,66
18-OBR-YTBW-B5I-5817,74,50
18-OBR-YTBW-B5I-5818,62,44
18-OBR-YTBW-B5I-5819,46,42
18-OBR-YTBW-B5I-5820,72,58
18-OBR-YTBW-B5I-5821,58,41
18-OBR-YTBW-B5I-5822,58,45
18-OBR-YTBW-B5I-5823,65,46
18-OBR-YTBW-B5I-5824,82,67
18-OBR-YTBW-B5I-5825,77,56
18-OBR-YTBW-B5I-5826,78,60
18-OBR-YTBW-B5I-5827,75,57
18-OBR-YTBW-B5I-5828,80,60
18-OBR-YTBW-B5I-5829,76,55
18-OBR-YTBW-B5I-5830,74,53
18-OBR-YTBW-B5I-5831,71,54
18-OBR-YTBW-B5I-5832,70,57
18-OBR-YTBW-B5I-5833,71,55
18-OBR-YTBW-B5I-5834,85,58
18-OBR-YTBW-B5I-5835,66,57
18-OBR-YTBW-B5I-5836,79,54
18-OBR-YTBW-B5I-5837,67,56
18-OBR-YTBW-B5I-5838,69,50
18-OBR-YTBW-B5I-5839,78,47
18-OBR-YTBW-B5I-5840,72,55
18-OBR-YTBW-B5I-5841,69,51
18-OBR-YTBW-B5I-5842,55,47
18-OBR-YTBW-B5I-5843,61,47
18-OBR-YTBW-B5I-5844,73,57
18-OBR-YTBW-B5I-5845,77,51
18-OBR-YTBW-B5I-5846,73,58
18-OBR-YTBW-B5I-5847,61,53
18-OBR-YTBW-B5I-5848,72,56
18-OBR-YTBW-B5I-5849,67,53
18-OBR-YTBW-B5I-5850,81,56
18-OBR-YTBW-B5I-5851,77,53
18-OBR-YTBW-B5I-5852,86,63
18-OBR-YTBW-B5I-5853,89,57
18-OBR-YTBW-B5I-5854,62,51
18-OBR-YTBW-B5I-5855,76,54
18-OBR-YTBW-B5I-5856,71,50
18-OBR-YTBW-B5I-5857,76,51
18-OBR-YTBW-B5I-5858,78,60
18-OBR-YTBW-B5I-5859,74,56
18-OBR-YTBW-B5I-5860,71,48
18-OBR-YTBW-B5I-5901,79,49
18-OBR-YTBW-B5I-5902,62,49
18-OBR-YTBW-B5I-5903,82,52
18-OBR-YTBW-B5I-5904,73,55
18-OBR-YTBW-B5I-5905,78,54
18-OBR-YTBW-B5I-5906,64,53
18-OBR-YTBW-B5I-5907,64,48
18-OBR-YTBW-B5I-5908,84,57
18-OBR-YTBW-B5I-5909,85,58
18-OBR-YTBW-B5I-5910,63,49
18-OBR-YTBW-B5I-5911,66,52
18-OBR-YTBW-B5I-5912,80,56
18-OBR-YTBW-B5I-5913,69,52
18-OBR-YTBW-B5I-5914,67,54
18-OBR-YTBW-B5I-5915,59,56
18-OBR-YTBW-B5I-5916,80,49
18-OBR-YTBW-B5I-5917,69,48
18-OBR-YTBW-B5I-5918,66,47
18-OBR-YTBW-B5I-5919,74,50
18-OBR-YTBW-B5I-5920,82,50
18-OBR-YTBW-B5I-5921,86,60
18-OBR-YTBW-B5I-5922,72,54
18-OBR-YTBW-B5I-5923,87,51
18-OBR-YTBW-B5I-5924,94,58
18-OBR-YTBW-B5I-5925,90,55
18-OBR-YTBW-B5I-5926,76,50
18-OBR-YTBW-B5I-5927,71,47
18-OBR-YTBW-B5I-5928,76,50
18-OBR-YTBW-B5I-5929,83,61
18-OBR-YTBW-B5I-5930,71,53
18-OBR-YTBW-B5I-5931,77,56
18-OBR-YTBW-B5I-5932,70,55
18-OBR-YTBW-B5I-5933,66,52
18-OBR-YTBW-B5I-5934,56,43
18-OBR-YTBW-B5I-5935,69,52
18-OBR-YTBW-B5I-5936,63,56
18-OBR-YTBW-B5I-5937,79,53
18-OBR-YTBW-B5I-5938,72,50
18-OBR-YTBW-B5I-5939,74,50
18-OBR-YTBW-B5I-5940,74,45
18-OBR-YTBW-B5I-5941,62,43
18-OBR-YTBW-B5I-5942,61,42
18-OBR-YTBW-B5I-5943,82,54
18-OBR-YTBW-B5I-5944,72,47
18-OBR-YTBW-B5I-5945,76,53
18-OBR-YTBW-B5I-5946,66,52
18-OBR-YTBW-B5I-5947,75,44
18-OBR-YTBW-B5I-5948,71,49
18-OBR-YTBW-B5I-5949,71,51
18-OBR-YTBW-B5I-5950,90,52
18-OBR-YTBW-B5I-5951,82,59
18-OBR-YTBW-B5I-5952,90,63
18-OBR-YTBW-B5I-5953,92,64
18-OBR-YTBW-B5I-5954,83,64
18-OBR-YTBW-B5I-5955,80,60
18-OBR-YTBW-B5I-5956,66,55
18-OBR-YTBW-B5I-5957,73,59
18-OBR-YTBW-B5I-5958,70,48
18-OBR-YTBW-B5I-5959,70,47
18-OBR-YTBW-B5I-5960,60,44
18-OBR-YTBW-B5I-6001,66,50
18-OBR-YTBW-B5I-6002,59,47
18-OBR-YTBW-B5I-6003,72,58
18-OBR-YTBW-B5I-6004,75,58
18-OBR-YTBW-B5I-6005,72,56
18-OBR-YTBW-B5I-6006,74,60
18-OBR-YTBW-B5I-6007,83,65
18-OBR-YTBW-B5I-6008,63,55
18-OBR-YTBW-B5I-6009,73,52
18-OBR-YTBW-B5I-601,49,38
18-OBR-YTBW-B5I-6010,73,50
18-OBR-YTBW-B5I-6011,60,43
18-OBR-YTBW-B5I-6012,76,56
18-OBR-YTBW-B5I-6013,78,58
18-OBR-YTBW-B5I-6014,90,65
18-OBR-YTBW-B5I-6015,92,62
18-OBR-YTBW-B5I-6016,98,67
18-OBR-YTBW-B5I-6017,87,62
18-OBR-YTBW-B5I-6018,58,43
18-OBR-YTBW-B5I-6019,68,47
18-OBR-YTBW-B5I-602,44,33
18-OBR-YTBW-B5I-6020,66,46
18-OBR-YTBW-B5I-6021,65,46
18-OBR-YTBW-B5I-6022,57,48
18-OBR-YTBW-B5I-6023,71,54
18-OBR-YTBW-B5I-6024,72,62
18-OBR-YTBW-B5I-6025,70,63
18-OBR-YTBW-B5I-6026,82,65
18-OBR-YTBW-B5I-6027,78,68
18-OBR-YTBW-B5I-6028,77,61
18-OBR-YTBW-B5I-6029,84,59
18-OBR-YTBW-B5I-603,41,30
18-OBR-YTBW-B5I-6030,66,50
18-OBR-YTBW-B5I-6031,75,62
18-OBR-YTBW-B5I-6032,81,59
18-OBR-YTBW-B5I-6033,73,59
18-OBR-YTBW-B5I-6034,100,65
18-OBR-YTBW-B5I-6035,80,61
18-OBR-YTBW-B5I-6036,94,64
18-OBR-YTBW-B5I-6037,72,61
18-OBR-YTBW-B5I-6038,72,51
18-OBR-YTBW-B5I-6039,72,53
18-OBR-YTBW-B5I-604,48,33
18-OBR-YTBW-B5I-6040,61,47
18-OBR-YTBW-B5I-6041,69,55
18-OBR-YTBW-B5I-6042,86,61
18-OBR-YTBW-B5I-6043,80,50
18-OBR-YTBW-B5I-6044,88,67
18-OBR-YTBW-B5I-6045,85,64
18-OBR-YTBW-B5I-6046,78,70
18-OBR-YTBW-B5I-6047,88,70
18-OBR-YTBW-B5I-6048,74,71
18-OBR-YTBW-B5I-6049,85,69
18-OBR-YTBW-B5I-605,51,35
18-OBR-YTBW-B5I-6050,84,69
18-OBR-YTBW-B5I-6051,83,72
18-OBR-YTBW-B5I-6052,84,73
18-OBR-YTBW-B5I-6053,74,72
18-OBR-YTBW-B5I-6054,83,74
18-OBR-YTBW-B5I-6055,78,69
18-OBR-YTBW-B5I-6056,77,70
18-OBR-YTBW-B5I-6057,75,65
18-OBR-YTBW-B5I-6058,69,57
18-OBR-YTBW-B5I-6059,66,55
18-OBR-YTBW-B5I-606,52,39
18-OBR-YTBW-B5I-6060,65,55
18-OBR-YTBW-B5I-607,41,36
18-OBR-YTBW-B5I-608,44,39
18-OBR-YTBW-B5I-609,47,37
18-OBR-YTBW-B5I-610,48,35
18-OBR-YTBW-B5I-611,58,45
18-OBR-YTBW-B5I-612,44,39
18-OBR-YTBW-B5I-613,50,42
18-OBR-YTBW-B5I-614,64,56
18-OBR-YTBW-B5I-615,55,47
18-OBR-YTBW-B5I-616,56,42
18-OBR-YTBW-B5I-617,58,49
18-OBR-YTBW-B5I-618,42,38
18-OBR-YTBW-B5I-619,49,39
18-OBR-YTBW-B5I-620,53,38
18-OBR-YTBW-B5I-621,42,35
18-OBR-YTBW-B5I-622,47,36
18-OBR-YTBW-B5I-623,48,36
18-OBR-YTBW-B5I-624,67,48
18-OBR-YTBW-B5I-625,48,39
18-OBR-YTBW-B5I-626,45,31
18-OBR-YTBW-B5I-627,42,36
18-OBR-YTBW-B5I-628,45,34
18-OBR-YTBW-B5I-629,38,33
18-OBR-YTBW-B5I-630,47,36
18-OBR-YTBW-B5I-631,38,30
18-OBR-YTBW-B5I-632,42,33
18-OBR-YTBW-B5I-633,39,28
18-OBR-YTBW-B5I-634,45,30
18-OBR-YTBW-B5I-635,39,30
18-OBR-YTBW-B5I-636,56,46
18-OBR-YTBW-B5I-637,51,36
18-OBR-YTBW-B5I-638,46,34
18-OBR-YTBW-B5I-639,41,35
18-OBR-YTBW-B5I-640,41,32
18-OBR-YTBW-B5I-641,44,42
18-OBR-YTBW-B5I-642,61,43
18-OBR-YTBW-B5I-643,48,45
18-OBR-YTBW-B5I-644,56,42
18-OBR-YTBW-B5I-645,48,38
18-OBR-YTBW-B5I-646,52,40
18-OBR-YTBW-B5I-647,53,36
18-OBR-YTBW-B5I-648,50,34
18-OBR-YTBW-B5I-649,42,38
18-OBR-YTBW-B5I-650,48,47
18-OBR-YTBW-B5I-651,48,39
18-OBR-YTBW-B5I-652,56,45
18-OBR-YTBW-B5I-653,51,44
18-OBR-YTBW-B5I-654,51,34
18-OBR-YTBW-B5I-655,52,38
18-OBR-YTBW-B5I-656,55,41
18-OBR-YTBW-B5I-657,49,45
18-OBR-YTBW-B5I-658,36,25
18-OBR-YTBW-B5I-659,60,49
18-OBR-YTBW-B5I-660,38,35
18-OBR-YTBW-B5I-701,43,37
18-OBR-YTBW-B5I-702,43,32
18-OBR-YTBW-B5I-703,48,33
18-OBR-YTBW-B5I-704,66,47
18-OBR-YTBW-B5I-705,81,42
18-OBR-YTBW-B5I-706,59,43
18-OBR-YTBW-B5I-707,64,38
18-OBR-YTBW-B5I-708,53,32
18-OBR-YTBW-B5I-709,52,26
18-OBR-YTBW-B5I-710,46,30
18-OBR-YTBW-B5I-711,62,37
18-OBR-YTBW-B5I-712,50,34
18-OBR-YTBW-B5I-713,61,38
18-OBR-YTBW-B5I-714,70,45
18-OBR-YTBW-B5I-715,60,44
18-OBR-YTBW-B5I-716,61,45
18-OBR-YTBW-B5I-717,58,44
18-OBR-YTBW-B5I-718,70,47
18-OBR-YTBW-B5I-719,55,43
18-OBR-YTBW-B5I-720,59,40
18-OBR-YTBW-B5I-721,57,40
18-OBR-YTBW-B5I-722,71,38
18-OBR-YTBW-B5I-723,62,37
18-OBR-YTBW-B5I-724,73,46
18-OBR-YTBW-B5I-725,49,33
18-OBR-YTBW-B5I-726,83,46
18-OBR-YTBW-B5I-727,79,46
18-OBR-YTBW-B5I-728,71,47
18-OBR-YTBW-B5I-729,60,42
18-OBR-YTBW-B5I-730,41,37
18-OBR-YTBW-B5I-731,68,46
18-OBR-YTBW-B5I-732,65,48
18-OBR-YTBW-B5I-733,50,39
18-OBR-YTBW-B5I-734,66,44
18-OBR-YTBW-B5I-735,60,43
18-OBR-YTBW-B5I-736,53,38
18-OBR-YTBW-B5I-737,50,34
18-OBR-YTBW-B5I-738,64,47
18-OBR-YTBW-B5I-739,68,36
18-OBR-YTBW-B5I-740,61,36
18-OBR-YTBW-B5I-741,68,42
18-OBR-YTBW-B5I-742,63,41
18-OBR-YTBW-B5I-743,57,37
18-OBR-YTBW-B5I-744,59,38
18-OBR-YTBW-B5I-745,70,45
18-OBR-YTBW-B5I-746,65,44
18-OBR-YTBW-B5I-747,54,38
18-OBR-YTBW-B5I-748,59,42
18-OBR-YTBW-B5I-749,56,45
18-OBR-YTBW-B5I-750,54,37
18-OBR-YTBW-B5I-751,66,40
18-OBR-YTBW-B5I-752,53,41
18-OBR-YTBW-B5I-753,51,35
18-OBR-YTBW-B5I-754,51,35
18-OBR-YTBW-B5I-755,47,37
18-OBR-YTBW-B5I-756,60,41
18-OBR-YTBW-B5I-757,43,31
18-OBR-YTBW-B5I-758,48,38
18-OBR-YTBW-B5I-759,72,56
18-OBR-YTBW-B5I-760,67,46
18-OBR-YTBW-B5I-801,51,38
18-OBR-YTBW-B5I-802,42,30
18-OBR-YTBW-B5I-803,57,42
18-OBR-YTBW-B5I-804,56,40
18-OBR-YTBW-B5I-805,45,30
18-OBR-YTBW-B5I-806,58,36
18-OBR-YTBW-B5I-807,61,34
18-OBR-YTBW-B5I-808,59,39
18-OBR-YTBW-B5I-809,58,43
18-OBR-YTBW-B5I-810,71,45
18-OBR-YTBW-B5I-811,56,38
18-OBR-YTBW-B5I-812,51,41
18-OBR-YTBW-B5I-813,55,43
18-OBR-YTBW-B5I-814,66,44
18-OBR-YTBW-B5I-815,58,37
18-OBR-YTBW-B5I-816,56,44
18-OBR-YTBW-B5I-817,57,38
18-OBR-YTBW-B5I-818,61,41
18-OBR-YTBW-B5I-819,71,49
18-OBR-YTBW-B5I-820,73,50
18-OBR-YTBW-B5I-821,61,45
18-OBR-YTBW-B5I-822,54,41
18-OBR-YTBW-B5I-823,67,46
18-OBR-YTBW-B5I-824,78,48
18-OBR-YTBW-B5I-825,52,41
18-OBR-YTBW-B5I-826,67,48
18-OBR-YTBW-B5I-827,55,48
18-OBR-YTBW-B5I-828,56,45
18-OBR-YTBW-B5I-829,60,42
18-OBR-YTBW-B5I-830,45,40
18-OBR-YTBW-B5I-831,48,40
18-OBR-YTBW-B5I-832,65,48
18-OBR-YTBW-B5I-833,48,34
18-OBR-YTBW-B5I-834,65,42
18-OBR-YTBW-B5I-835,50,41
18-OBR-YTBW-B5I-836,53,39
18-OBR-YTBW-B5I-837,54,41
18-OBR-YTBW-B5I-838,64,41
18-OBR-YTBW-B5I-839,56,41
18-OBR-YTBW-B5I-840,52,34
18-OBR-YTBW-B5I-841,68,48
18-OBR-YTBW-B5I-842,76,41
18-OBR-YTBW-B5I-843,57,38
18-OBR-YTBW-B5I-844,51,40
18-OBR-YTBW-B5I-845,58,41
18-OBR-YTBW-B5I-846,60,39
18-OBR-YTBW-B5I-847,59,44
18-OBR-YTBW-B5I-848,56,41
18-OBR-YTBW-B5I-849,66,52
18-OBR-YTBW-B5I-850,70,48
18-OBR-YTBW-B5I-851,52,46
18-OBR-YTBW-B5I-852,66,47
18-OBR-YTBW-B5I-853,58,47
18-OBR-YTBW-B5I-854,76,53
18-OBR-YTBW-B5I-855,57,42
18-OBR-YTBW-B5I-856,60,43
18-OBR-YTBW-B5I-857,47,39
18-OBR-YTBW-B5I-858,60,41
18-OBR-YTBW-B5I-859,62,46
18-OBR-YTBW-B5I-860,53,41
18-OBR-YTBW-B5I-901,57,47
18-OBR-YTBW-B5I-902,51,44
18-OBR-YTBW-B5I-903,69,51
18-OBR-YTBW-B5I-904,92,56
18-OBR-YTBW-B5I-905,61,47
18-OBR-YTBW-B5I-906,53,43
18-OBR-YTBW-B5I-907,69,47
18-OBR-YTBW-B5I-908,65,45
18-OBR-YTBW-B5I-909,72,54
18-OBR-YTBW-B5I-910,66,48
18-OBR-YTBW-B5I-911,76,52
18-OBR-YTBW-B5I-912,72,50
18-OBR-YTBW-B5I-913,71,50
18-OBR-YTBW-B5I-914,60,45
18-OBR-YTBW-B5I-915,63,45
18-OBR-YTBW-B5I-916,63,53
18-OBR-YTBW-B5I-917,60,50
18-OBR-YTBW-B5I-918,62,59
18-OBR-YTBW-B5I-919,61,56
18-OBR-YTBW-B5I-920,63,50
18-OBR-YTBW-B5I-921,59,55
18-OBR-YTBW-B5I-922,55,52
18-OBR-YTBW-B5I-923,58,52
18-OBR-YTBW-B5I-924,61,55
18-OBR-YTBW-B5I-925,60,58
18-OBR-YTBW-B5I-926,57,56
18-OBR-YTBW-B5I-927,70,54
18-OBR-YTBW-B5I-928,55,49
18-OBR-YTBW-B5I-929,59,58
18-OBR-YTBW-B5I-930,59,58
18-OBR-YTBW-B5I-931,76,63
18-OBR-YTBW-B5I-932,71,57
18-OBR-YTBW-B5I-933,71,50
18-OBR-YTBW-B5I-934,85,62
18-OBR-YTBW-B5I-935,88,60
18-OBR-YTBW-B5I-936,77,57
18-OBR-YTBW-B5I-937,72,54
18-OBR-YTBW-B5I-938,69,58
18-OBR-YTBW-B5I-939,63,58
18-OBR-YTBW-B5I-940,69,61
18-OBR-YTBW-B5I-941,79,65
18-OBR-YTBW-B5I-942,71,58
18-OBR-YTBW-B5I-943,65,62
18-OBR-YTBW-B5I-944,70,69
18-OBR-YTBW-B5I-945,61,58
18-OBR-YTBW-B5I-946,93,71
18-OBR-YTBW-B5I-947,72,66
18-OBR-YTBW-B5I-948,76,63
18-OBR-YTBW-B5I-949,77,68
18-OBR-YTBW-B5I-950,71,58
18-OBR-YTBW-B5I-951,68,66
18-OBR-YTBW-B5I-952,80,65
18-OBR-YTBW-B5I-953,79,69
18-OBR-YTBW-B5I-954,90,66
18-OBR-YTBW-B5I-955,90,59
18-OBR-YTBW-B5I-956,90,61
18-OBR-YTBW-B5I-957,70,57
18-OBR-YTBW-B5I-958,70,56
18-OBR-YTBW-B5I-959,64,60
18-OBR-YTBW-B5I-960,73,59
