plot_id,trial,plot_no,seed_source,year,location,cycle,conditions,rep,block,subblock,col,row,entry,purpose,gid,tid,occ,site,planting_date,iyear,ilocation,itrial,icondition
18-OBR-YTBW-B5I-1202,YTBW_12,1202,,2018,Obregon,Y17-18,B5IR,1,,1,29,10,1202,,4755014,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1203,YTBW_12,1203,,2018,Obregon,Y17-18,B5IR,1,,1,28,10,1203,,8235313,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1204,YTBW_12,1204,,2018,Obregon,Y17-18,B5IR,1,,1,27,10,1204,,8235316,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1205,YTBW_12,1205,,2018,Obregon,Y17-18,B5IR,1,,1,26,10,1205,,8235319,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1206,YTBW_12,1206,,2018,Obregon,Y17-18,B5IR,1,,2,25,10,1206,,8235321,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1207,YTBW_12,1207,,2018,Obregon,Y17-18,B5IR,1,,2,24,10,1207,,8235322,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1208,YTBW_12,1208,,2018,Obregon,Y17-18,B5IR,1,,2,23,10,1208,,8235323,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1209,YTBW_12,1209,,2018,Obregon,Y17-18,B5IR,1,,2,22,10,1209,,8235324,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-121,YTBW_01,121,,2018,Obregon,Y17-18,B5IR,1,,5,10,36,121,,8234880,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1210,YTBW_12,1210,,2018,Obregon,Y17-18,B5IR,1,,2,21,10,1210,,8235325,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1211,YTBW_12,1211,,2018,Obregon,Y17-18,B5IR,1,,3,20,10,1211,,8235326,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1212,YTBW_12,1212,,2018,Obregon,Y17-18,B5IR,1,,3,19,10,1212,,8235328,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1213,YTBW_12,1213,,2018,Obregon,Y17-18,B5IR,1,,3,18,10,1213,,8235329,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1214,YTBW_12,1214,,2018,Obregon,Y17-18,B5IR,1,,3,17,10,1214,,8235330,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1215,YTBW_12,1215,,2018,Obregon,Y17-18,B5IR,1,,3,16,10,1215,,8235331,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1216,YTBW_12,1216,,2018,Obregon,Y17-18,B5IR,1,,4,16,11,1216,,8235332,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1217,YTBW_12,1217,,2018,Obregon,Y17-18,B5IR,1,,4,17,11,1217,,8235333,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1218,YTBW_12,1218,,2018,Obregon,Y17-18,B5IR,1,,4,18,11,1218,,8235334,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1219,YTBW_12,1219,,2018,Obregon,Y17-18,B5IR,1,,4,19,11,1219,,8235335,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-122,YTBW_01,122,,2018,Obregon,Y17-18,B5IR,1,,5,9,36,122,,8234881,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1220,YTBW_12,1220,,2018,Obregon,Y17-18,B5IR,1,,4,20,11,1220,,8235336,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1221,YTBW_12,1221,,2018,Obregon,Y17-18,B5IR,1,,5,21,11,1221,,8235337,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1222,YTBW_12,1222,,2018,Obregon,Y17-18,B5IR,1,,5,22,11,1222,,8235338,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1223,YTBW_12,1223,,2018,Obregon,Y17-18,B5IR,1,,5,23,11,1223,,8235339,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1224,YTBW_12,1224,,2018,Obregon,Y17-18,B5IR,1,,5,24,11,1224,,8235341,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1225,YTBW_12,1225,,2018,Obregon,Y17-18,B5IR,1,,5,25,11,1225,,8235342,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1226,YTBW_12,1226,,2018,Obregon,Y17-18,B5IR,1,,6,26,11,1226,,8235343,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1227,YTBW_12,1227,,2018,Obregon,Y17-18,B5IR,1,,6,27,11,1227,,8235344,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1228,YTBW_12,1228,,2018,Obregon,Y17-18,B5IR,1,,6,28,11,1228,,8235345,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1229,YTBW_12,1229,,2018,Obregon,Y17-18,B5IR,1,,6,29,11,1229,,8235347,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-123,YTBW_01,123,,2018,Obregon,Y17-18,B5IR,1,,5,8,36,123,,8234882,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1230,YTBW_12,1230,,2018,Obregon,Y17-18,B5IR,1,,6,30,11,1230,,8235348,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1231,YTBW_12,1231,,2018,Obregon,Y17-18,B5IR,2,,1,30,12,1227,,8235344,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1232,YTBW_12,1232,,2018,Obregon,Y17-18,B5IR,2,,1,29,12,1210,,8235325,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1233,YTBW_12,1233,,2018,Obregon,Y17-18,B5IR,2,,1,28,12,1202,,4755014,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1234,YTBW_12,1234,,2018,Obregon,Y17-18,B5IR,2,,1,27,12,1215,,8235331,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1235,YTBW_12,1235,,2018,Obregon,Y17-18,B5IR,2,,1,26,12,1212,,8235328,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1236,YTBW_12,1236,,2018,Obregon,Y17-18,B5IR,2,,2,25,12,1217,,8235333,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1237,YTBW_12,1237,,2018,Obregon,Y17-18,B5IR,2,,2,24,12,1223,,8235339,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1238,YTBW_12,1238,,2018,Obregon,Y17-18,B5IR,2,,2,23,12,1206,,8235321,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1239,YTBW_12,1239,,2018,Obregon,Y17-18,B5IR,2,,2,22,12,1228,,8235345,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-124,YTBW_01,124,,2018,Obregon,Y17-18,B5IR,1,,5,7,36,124,,8234883,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1240,YTBW_12,1240,,2018,Obregon,Y17-18,B5IR,2,,2,21,12,1205,,8235319,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1241,YTBW_12,1241,,2018,Obregon,Y17-18,B5IR,2,,3,20,12,1213,,8235329,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1242,YTBW_12,1242,,2018,Obregon,Y17-18,B5IR,2,,3,19,12,1214,,8235330,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1243,YTBW_12,1243,,2018,Obregon,Y17-18,B5IR,2,,3,18,12,1221,,8235337,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1244,YTBW_12,1244,,2018,Obregon,Y17-18,B5IR,2,,3,17,12,1216,,8235332,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1245,YTBW_12,1245,,2018,Obregon,Y17-18,B5IR,2,,3,16,12,1226,,8235343,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1246,YTBW_12,1246,,2018,Obregon,Y17-18,B5IR,2,,4,16,13,1204,,8235316,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1247,YTBW_12,1247,,2018,Obregon,Y17-18,B5IR,2,,4,17,13,1219,,8235335,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1248,YTBW_12,1248,,2018,Obregon,Y17-18,B5IR,2,,4,18,13,1201,,7806808,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1249,YTBW_12,1249,,2018,Obregon,Y17-18,B5IR,2,,4,19,13,1207,,8235322,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-125,YTBW_01,125,,2018,Obregon,Y17-18,B5IR,1,,5,6,36,125,,8234884,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1250,YTBW_12,1250,,2018,Obregon,Y17-18,B5IR,2,,4,20,13,1229,,8235347,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1251,YTBW_12,1251,,2018,Obregon,Y17-18,B5IR,2,,5,21,13,1222,,8235338,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1252,YTBW_12,1252,,2018,Obregon,Y17-18,B5IR,2,,5,22,13,1220,,8235336,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1253,YTBW_12,1253,,2018,Obregon,Y17-18,B5IR,2,,5,23,13,1225,,8235342,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1254,YTBW_12,1254,,2018,Obregon,Y17-18,B5IR,2,,5,24,13,1203,,8235313,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1255,YTBW_12,1255,,2018,Obregon,Y17-18,B5IR,2,,5,25,13,1209,,8235324,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1256,YTBW_12,1256,,2018,Obregon,Y17-18,B5IR,2,,6,26,13,1211,,8235326,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1257,YTBW_12,1257,,2018,Obregon,Y17-18,B5IR,2,,6,27,13,1230,,8235348,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1258,YTBW_12,1258,,2018,Obregon,Y17-18,B5IR,2,,6,28,13,1208,,8235323,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1259,YTBW_12,1259,,2018,Obregon,Y17-18,B5IR,2,,6,29,13,1224,,8235341,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-126,YTBW_01,126,,2018,Obregon,Y17-18,B5IR,1,,6,5,36,126,,8234885,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1260,YTBW_12,1260,,2018,Obregon,Y17-18,B5IR,2,,6,30,13,1218,,8235334,46417,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-127,YTBW_01,127,,2018,Obregon,Y17-18,B5IR,1,,6,4,36,127,,8234886,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-128,YTBW_01,128,,2018,Obregon,Y17-18,B5IR,1,,6,3,36,128,,8234889,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-129,YTBW_01,129,,2018,Obregon,Y17-18,B5IR,1,,6,2,36,129,,8234890,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-130,YTBW_01,130,,2018,Obregon,Y17-18,B5IR,1,,6,1,36,130,,8234892,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1301,YTBW_13,1301,,2018,Obregon,Y17-18,B5IR,1,,1,30,14,1301,,7806808,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1302,YTBW_13,1302,,2018,Obregon,Y17-18,B5IR,1,,1,29,14,1302,,4755014,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1303,YTBW_13,1303,,2018,Obregon,Y17-18,B5IR,1,,1,28,14,1303,,8235349,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1304,YTBW_13,1304,,2018,Obregon,Y17-18,B5IR,1,,1,27,14,1304,,8235350,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1305,YTBW_13,1305,,2018,Obregon,Y17-18,B5IR,1,,1,26,14,1305,,8235351,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1306,YTBW_13,1306,,2018,Obregon,Y17-18,B5IR,1,,2,25,14,1306,,8235353,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1307,YTBW_13,1307,,2018,Obregon,Y17-18,B5IR,1,,2,24,14,1307,,8235354,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1308,YTBW_13,1308,,2018,Obregon,Y17-18,B5IR,1,,2,23,14,1308,,8235355,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1309,YTBW_13,1309,,2018,Obregon,Y17-18,B5IR,1,,2,22,14,1309,,8235356,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-131,YTBW_01,131,,2018,Obregon,Y17-18,B5IR,2,,1,1,35,127,,8234886,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1310,YTBW_13,1310,,2018,Obregon,Y17-18,B5IR,1,,2,21,14,1310,,8235357,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1311,YTBW_13,1311,,2018,Obregon,Y17-18,B5IR,1,,3,20,14,1311,,8235358,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1312,YTBW_13,1312,,2018,Obregon,Y17-18,B5IR,1,,3,19,14,1312,,8235359,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1313,YTBW_13,1313,,2018,Obregon,Y17-18,B5IR,1,,3,18,14,1313,,8235361,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1314,YTBW_13,1314,,2018,Obregon,Y17-18,B5IR,1,,3,17,14,1314,,8235362,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1315,YTBW_13,1315,,2018,Obregon,Y17-18,B5IR,1,,3,16,14,1315,,8235364,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1316,YTBW_13,1316,,2018,Obregon,Y17-18,B5IR,1,,4,16,15,1316,,8235365,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1317,YTBW_13,1317,,2018,Obregon,Y17-18,B5IR,1,,4,17,15,1317,,8235366,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1318,YTBW_13,1318,,2018,Obregon,Y17-18,B5IR,1,,4,18,15,1318,,8235367,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1319,YTBW_13,1319,,2018,Obregon,Y17-18,B5IR,1,,4,19,15,1319,,8235368,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-132,YTBW_01,132,,2018,Obregon,Y17-18,B5IR,2,,1,2,35,110,,8234864,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1320,YTBW_13,1320,,2018,Obregon,Y17-18,B5IR,1,,4,20,15,1320,,8235369,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1321,YTBW_13,1321,,2018,Obregon,Y17-18,B5IR,1,,5,21,15,1321,,8235370,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1322,YTBW_13,1322,,2018,Obregon,Y17-18,B5IR,1,,5,22,15,1322,,8235371,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1323,YTBW_13,1323,,2018,Obregon,Y17-18,B5IR,1,,5,23,15,1323,,8235372,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1324,YTBW_13,1324,,2018,Obregon,Y17-18,B5IR,1,,5,24,15,1324,,8235373,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1325,YTBW_13,1325,,2018,Obregon,Y17-18,B5IR,1,,5,25,15,1325,,8235375,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1326,YTBW_13,1326,,2018,Obregon,Y17-18,B5IR,1,,6,26,15,1326,,8235376,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1327,YTBW_13,1327,,2018,Obregon,Y17-18,B5IR,1,,6,27,15,1327,,8235377,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1328,YTBW_13,1328,,2018,Obregon,Y17-18,B5IR,1,,6,28,15,1328,,8235379,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1329,YTBW_13,1329,,2018,Obregon,Y17-18,B5IR,1,,6,29,15,1329,,8235381,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-133,YTBW_01,133,,2018,Obregon,Y17-18,B5IR,2,,1,3,35,102,,4755014,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1330,YTBW_13,1330,,2018,Obregon,Y17-18,B5IR,1,,6,30,15,1330,,8235382,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1331,YTBW_13,1331,,2018,Obregon,Y17-18,B5IR,2,,1,30,16,1327,,8235377,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1332,YTBW_13,1332,,2018,Obregon,Y17-18,B5IR,2,,1,29,16,1310,,8235357,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1333,YTBW_13,1333,,2018,Obregon,Y17-18,B5IR,2,,1,28,16,1302,,4755014,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1334,YTBW_13,1334,,2018,Obregon,Y17-18,B5IR,2,,1,27,16,1315,,8235364,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1335,YTBW_13,1335,,2018,Obregon,Y17-18,B5IR,2,,1,26,16,1312,,8235359,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1336,YTBW_13,1336,,2018,Obregon,Y17-18,B5IR,2,,2,25,16,1317,,8235366,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1337,YTBW_13,1337,,2018,Obregon,Y17-18,B5IR,2,,2,24,16,1323,,8235372,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1338,YTBW_13,1338,,2018,Obregon,Y17-18,B5IR,2,,2,23,16,1306,,8235353,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1339,YTBW_13,1339,,2018,Obregon,Y17-18,B5IR,2,,2,22,16,1328,,8235379,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-134,YTBW_01,134,,2018,Obregon,Y17-18,B5IR,2,,1,4,35,115,,8234874,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1340,YTBW_13,1340,,2018,Obregon,Y17-18,B5IR,2,,2,21,16,1305,,8235351,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1341,YTBW_13,1341,,2018,Obregon,Y17-18,B5IR,2,,3,20,16,1313,,8235361,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1342,YTBW_13,1342,,2018,Obregon,Y17-18,B5IR,2,,3,19,16,1314,,8235362,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1343,YTBW_13,1343,,2018,Obregon,Y17-18,B5IR,2,,3,18,16,1321,,8235370,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1344,YTBW_13,1344,,2018,Obregon,Y17-18,B5IR,2,,3,17,16,1316,,8235365,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1345,YTBW_13,1345,,2018,Obregon,Y17-18,B5IR,2,,3,16,16,1326,,8235376,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1346,YTBW_13,1346,,2018,Obregon,Y17-18,B5IR,2,,4,16,17,1304,,8235350,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1347,YTBW_13,1347,,2018,Obregon,Y17-18,B5IR,2,,4,17,17,1319,,8235368,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1348,YTBW_13,1348,,2018,Obregon,Y17-18,B5IR,2,,4,18,17,1301,,7806808,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1349,YTBW_13,1349,,2018,Obregon,Y17-18,B5IR,2,,4,19,17,1307,,8235354,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-135,YTBW_01,135,,2018,Obregon,Y17-18,B5IR,2,,1,5,35,112,,8234870,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1350,YTBW_13,1350,,2018,Obregon,Y17-18,B5IR,2,,4,20,17,1329,,8235381,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1351,YTBW_13,1351,,2018,Obregon,Y17-18,B5IR,2,,5,21,17,1322,,8235371,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1352,YTBW_13,1352,,2018,Obregon,Y17-18,B5IR,2,,5,22,17,1320,,8235369,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1353,YTBW_13,1353,,2018,Obregon,Y17-18,B5IR,2,,5,23,17,1325,,8235375,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1354,YTBW_13,1354,,2018,Obregon,Y17-18,B5IR,2,,5,24,17,1303,,8235349,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1355,YTBW_13,1355,,2018,Obregon,Y17-18,B5IR,2,,5,25,17,1309,,8235356,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1356,YTBW_13,1356,,2018,Obregon,Y17-18,B5IR,2,,6,26,17,1311,,8235358,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1357,YTBW_13,1357,,2018,Obregon,Y17-18,B5IR,2,,6,27,17,1330,,8235382,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1358,YTBW_13,1358,,2018,Obregon,Y17-18,B5IR,2,,6,28,17,1308,,8235355,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1359,YTBW_13,1359,,2018,Obregon,Y17-18,B5IR,2,,6,29,17,1324,,8235373,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-136,YTBW_01,136,,2018,Obregon,Y17-18,B5IR,2,,2,6,35,117,,8234876,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1360,YTBW_13,1360,,2018,Obregon,Y17-18,B5IR,2,,6,30,17,1318,,8235367,46418,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-137,YTBW_01,137,,2018,Obregon,Y17-18,B5IR,2,,2,7,35,123,,8234882,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-138,YTBW_01,138,,2018,Obregon,Y17-18,B5IR,2,,2,8,35,106,,8234858,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-139,YTBW_01,139,,2018,Obregon,Y17-18,B5IR,2,,2,9,35,128,,8234889,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-140,YTBW_01,140,,2018,Obregon,Y17-18,B5IR,2,,2,10,35,105,,8234857,46406,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1401,YTBW_14,1401,,2018,Obregon,Y17-18,B5IR,1,,1,30,18,1401,,7806808,46419,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-1402,YTBW_14,1402,,2018,Obregon,Y17-18,B5IR,1,,1,29,18,1402,,4755014,46419,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
